SaleTransaction{uuid='4F1F5854-1701-7906-3C95-B4F95DCC529B',timestamp='30/04/2022 06:31:21',type='brazilian',size='P',price='€1.30',offer='',discount='',userId=3021,country=ITALY,city='Turin'}
SaleTransaction{uuid='091292A1-9163-BD88-1119-69AD07591643',timestamp='29/04/2022 12:48:42',type='colombian',size='GG',price='€3',offer='h&l',discount='',userId=3064,country=ITALY,city='Turin'}
SaleTransaction{uuid='82D40B7F-889C-53E5-DB0F-C1C9E9ABD945',timestamp='04/04/2022 07:36:56',type='brazilian',size='GG',price='€3',offer='',discount='20%',userId=3100,country=ITALY,city='Turin'}
SaleTransaction{uuid='86DC2D89-2A00-5F5D-32DA-528259FF664A',timestamp='2022年04月12日 03時11分27秒',type='コロンビア',size='大',price='¥800',offer='',discount='25%',userId=1000,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='4784C8F4-0189-EBCB-E4C3-E5CA1D8745CF',timestamp='30/04/2022 04:14:48',type='blend',size='M',price='€1.30',offer='',discount='',userId=3098,country=ITALY,city='Turin'}
SaleTransaction{uuid='BAEF7AEC-B90B-75C0-1D48-73234AAA9C3C',timestamp='2022年04月19日 04時50分11秒',type='イタリア',size='中',price='¥600',offer='',discount='',userId=1044,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='B8870C83-70F7-0613-17BE-2839FC8B5AB3',timestamp='02/04/2022 03:29:04',type='espresso',size='G',price='€1.30',offer='',discount='',userId=3057,country=ITALY,city='Turin'}
SaleTransaction{uuid='142ED577-DDD7-DBFC-3632-4E65D5834448',timestamp='2022年04月01日 04時30分36秒',type='ブレンド',size='中',price='¥600',offer='',discount='20%',userId=1063,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='C0697CC7-9177-784A-7714-448B57C2C6A2',timestamp='2022年04月12日 06時13分03秒',type='ブレンド',size='小',price='¥500',offer='h&l',discount='',userId=1013,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='641355C3-4EDF-C209-76B1-E313856C8D19',timestamp='16/04/2022 05:11:38',type='brazilian',size='M',price='€1.30',offer='',discount='',userId=3079,country=ITALY,city='Turin'}
SaleTransaction{uuid='5227F0DE-8436-7EC6-1935-6C8EBF918595',timestamp='2022年04月04日 11時44分41秒',type='ブラジル',size='大',price='¥800',offer='',discount='25%',userId=1004,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='FB952D50-CFCB-9FED-B6A7-1851E3EFF548',timestamp='15/04/2022 02:30:49',type='espresso',size='GG',price='€3',offer='',discount='',userId=3021,country=ITALY,city='Turin'}
SaleTransaction{uuid='A9E16D7F-B337-ACF4-9E7D-4B9224F63364',timestamp='09/04/2022 09:23:22',type='brazilian',size='GG',price='€3',offer='',discount='',userId=3019,country=ITALY,city='Turin'}
SaleTransaction{uuid='2CA31475-1903-9B18-744A-B15B19AF74B6',timestamp='2022年04月04日 02時30分42秒',type='ブラジル',size='超大',price='¥1000',offer='',discount='15%',userId=1041,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='E879B402-8703-0E5D-9132-E47522BEAF21',timestamp='30/04/2022 12:49:15',type='colombian',size='M',price='€1.30',offer='',discount='',userId=3024,country=ITALY,city='Turin'}
SaleTransaction{uuid='38AAC9E4-6B5E-833B-E5C6-5B9544E18C2F',timestamp='2022年04月24日 09時41分53秒',type='ブラジル',size='中',price='¥600',offer='',discount='',userId=1051,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='B5711471-CDCE-99C0-E0AE-B0253484C412',timestamp='14/04/2022 01:51:28',type='colombian',size='M',price='€1.30',offer='',discount='20%',userId=3067,country=ITALY,city='Turin'}
SaleTransaction{uuid='B27129A7-63F2-0C28-A983-F4C2E3192BAD',timestamp='2022年04月23日 07時53分53秒',type='イタリア',size='小',price='¥500',offer='ga',discount='',userId=1090,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='91C4B1A7-E588-DD66-D7CE-463977CE59A8',timestamp='14/04/2022 10:14:41',type='espresso',size='M',price='€1.30',offer='',discount='',userId=3027,country=ITALY,city='Turin'}
SaleTransaction{uuid='00B27744-4B13-00D6-98A3-6D3E17160215',timestamp='2022年04月29日 04時51分35秒',type='コロンビア',size='大',price='¥800',offer='',discount='15%',userId=1059,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='88B965C3-DCD3-ED04-263F-D6572CF9981D',timestamp='13/04/2022 07:33:15',type='blend',size='G',price='€1.30',offer='',discount='',userId=3030,country=ITALY,city='Turin'}
SaleTransaction{uuid='5A52A520-3AE2-D0BC-D0FA-2AA45337EDCA',timestamp='2022年04月23日 06時44分27秒',type='ブラジル',size='中',price='¥600',offer='',discount='',userId=1099,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='401BE6AA-940E-6FF3-8F0D-4A87117D8E71',timestamp='30/04/2022 12:53:11',type='espresso',size='G',price='€1.30',offer='',discount='',userId=3002,country=ITALY,city='Turin'}
SaleTransaction{uuid='E20E7449-5D3B-193E-AE3B-DFFEBD611297',timestamp='07/04/2022 03:29:56',type='colombian',size='G',price='€1.30',offer='',discount='30%',userId=3073,country=ITALY,city='Turin'}
SaleTransaction{uuid='B53EE849-CD4F-2666-352D-466F2142048A',timestamp='2022年04月29日 12時56分54秒',type='イタリア',size='小',price='¥500',offer='',discount='',userId=1066,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='C2DB542A-A673-4907-2D62-8A50F6966E32',timestamp='28/04/2022 12:47:24',type='espresso',size='G',price='€1.30',offer='',discount='',userId=3097,country=ITALY,city='Turin'}
SaleTransaction{uuid='2618398D-46B1-A79C-D9ED-4E2C5D00A8D0',timestamp='16/04/2022 06:01:50',type='blend',size='M',price='€1.30',offer='gft',discount='20%',userId=3048,country=ITALY,city='Turin'}
SaleTransaction{uuid='284FCE45-4254-6FAF-C9FF-647595722A1E',timestamp='2022年04月03日 02時50分34秒',type='ブレンド',size='超大',price='¥1000',offer='',discount='',userId=1076,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='786B2918-8717-F67C-135E-F069428FAC1E',timestamp='12/04/2022 04:43:52',type='blend',size='GG',price='€3',offer='',discount='',userId=3079,country=ITALY,city='Turin'}
SaleTransaction{uuid='B0780AE8-C637-6D48-3D50-8E0C63EFCF2C',timestamp='2022年04月16日 09時19分01秒',type='イタリア',size='超大',price='¥1000',offer='sg',discount='30%',userId=1057,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='D18D00E6-8049-7C5C-F7C3-A190F21BF996',timestamp='2022年04月07日 07時07分41秒',type='イタリア',size='中',price='¥600',offer='',discount='25%',userId=1046,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='3C4D9EED-0584-8489-FF8C-6CEF7846D473',timestamp='06/04/2022 05:46:25',type='blend',size='G',price='€1.30',offer='',discount='30%',userId=3030,country=ITALY,city='Turin'}
SaleTransaction{uuid='AA362DB3-9043-AD32-33D4-D9D178EFFCFE',timestamp='2022年04月26日 01時45分33秒',type='コロンビア',size='中',price='¥600',offer='',discount='25%',userId=1099,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='5D21C960-7C24-7977-D536-015F1833E5F6',timestamp='2022年04月04日 05時58分05秒',type='ブラジル',size='中',price='¥600',offer='gft',discount='',userId=1023,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='B3B10EEF-C454-40CA-ADE2-BCFEC946D8E8',timestamp='2022年04月04日 05時34分28秒',type='ブラジル',size='中',price='¥600',offer='',discount='',userId=1059,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='0C906491-C5B1-EC3D-D4B8-B65563BAB0D7',timestamp='24/04/2022 02:22:02',type='colombian',size='P',price='€1.30',offer='sg',discount='30%',userId=3052,country=ITALY,city='Turin'}
SaleTransaction{uuid='A98F03DD-6204-920C-6963-50DD69E17EDF',timestamp='30/04/2022 02:47:25',type='espresso',size='G',price='€1.30',offer='',discount='',userId=3072,country=ITALY,city='Turin'}
SaleTransaction{uuid='E9E82019-13FB-81FB-8DA9-59431E947EBD',timestamp='2022年04月23日 03時55分13秒',type='コロンビア',size='中',price='¥600',offer='h&l',discount='25%',userId=1095,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='E5A18371-FA31-18C7-D6B4-27CFE12DD23F',timestamp='23/04/2022 07:52:20',type='espresso',size='GG',price='€3',offer='',discount='',userId=3016,country=ITALY,city='Turin'}
SaleTransaction{uuid='55F2685D-9697-16DA-4380-F7890E062F58',timestamp='15/04/2022 04:26:05',type='colombian',size='GG',price='€3',offer='',discount='',userId=3023,country=ITALY,city='Turin'}
SaleTransaction{uuid='307CA489-FF3B-C66C-5E6B-8385A5BC23BB',timestamp='07/04/2022 01:33:46',type='blend',size='P',price='€1.30',offer='gft',discount='25%',userId=3092,country=ITALY,city='Turin'}
SaleTransaction{uuid='658A503C-AD2B-B3C7-5DA3-7834FF3D9E68',timestamp='2022年04月17日 06時34分43秒',type='イタリア',size='中',price='¥600',offer='h&l',discount='',userId=1021,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='657FE5EF-5EAD-FF2D-D3BE-51945C26A89B',timestamp='2022年04月25日 03時03分48秒',type='ブレンド',size='中',price='¥600',offer='',discount='',userId=1000,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='263A4EC4-AAE5-D560-CFDC-5F4FFA6A68C8',timestamp='2022年04月23日 09時43分58秒',type='ブレンド',size='中',price='¥600',offer='',discount='',userId=1041,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='04D3FE67-7885-D909-3E5E-028AAD1EAF65',timestamp='2022年04月01日 10時54分06秒',type='コロンビア',size='大',price='¥800',offer='h&l',discount='25%',userId=1003,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='38426FEB-57B3-D885-FCCF-C1989E339F13',timestamp='2022年04月07日 12時39分27秒',type='ブラジル',size='小',price='¥500',offer='',discount='',userId=1027,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='FC947CF8-E305-F463-50A4-031BE4A78DAF',timestamp='2022年04月18日 01時49分55秒',type='ブラジル',size='大',price='¥800',offer='',discount='25%',userId=1027,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='ED8FA915-CFD0-75A1-632A-1FA3304871CA',timestamp='2022年04月07日 10時13分32秒',type='ブレンド',size='小',price='¥500',offer='',discount='15%',userId=1096,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='D2AD5991-054B-1C7B-2924-11278266A6AA',timestamp='27/04/2022 04:35:26',type='brazilian',size='G',price='€1.30',offer='',discount='',userId=3079,country=ITALY,city='Turin'}
SaleTransaction{uuid='CA46E313-D28C-8978-70D8-B0395797396B',timestamp='2022年04月30日 01時49分12秒',type='ブレンド',size='超大',price='¥1000',offer='sg',discount='',userId=1020,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='DCA461F5-03D2-3D7F-F287-4639FB90A56F',timestamp='14/04/2022 03:10:14',type='colombian',size='GG',price='€3',offer='',discount='',userId=3071,country=ITALY,city='Turin'}
SaleTransaction{uuid='A886BBBF-A553-6B47-61DC-3E462449A5BE',timestamp='2022年04月03日 02時20分24秒',type='ブラジル',size='超大',price='¥1000',offer='h&l',discount='',userId=1004,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='528EAF66-D3AE-42AE-64E7-6F2AC8452B47',timestamp='10/04/2022 01:17:07',type='colombian',size='M',price='€1.30',offer='',discount='15%',userId=3090,country=ITALY,city='Turin'}
SaleTransaction{uuid='0B500F35-7465-DB70-5176-2501643B2643',timestamp='23/04/2022 11:02:15',type='espresso',size='M',price='€1.30',offer='',discount='',userId=3026,country=ITALY,city='Turin'}
SaleTransaction{uuid='170A9FD5-88FF-6DEC-A49F-3EF1C3748AC2',timestamp='13/04/2022 04:07:12',type='brazilian',size='M',price='€1.30',offer='h&l',discount='',userId=3058,country=ITALY,city='Turin'}
SaleTransaction{uuid='068CCAD9-1B59-06AF-627D-D1812AE4B522',timestamp='05/04/2022 01:47:37',type='espresso',size='G',price='€1.30',offer='',discount='',userId=3017,country=ITALY,city='Turin'}
SaleTransaction{uuid='C9091C39-DF74-4385-D12C-7055858A2E81',timestamp='2022年04月25日 01時42分44秒',type='コロンビア',size='大',price='¥800',offer='gft',discount='',userId=1046,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='0B441F56-057E-00F9-9E34-78E3C9FF6FA8',timestamp='2022年04月20日 01時46分34秒',type='ブラジル',size='超大',price='¥1000',offer='',discount='',userId=1027,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='46C7FBC0-375D-D74D-962B-04CDBF0FC872',timestamp='2022年04月07日 04時48分23秒',type='ブラジル',size='小',price='¥500',offer='',discount='',userId=1069,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='DD7B462D-C21D-A591-7E5B-2D7EC8E06097',timestamp='30/04/2022 01:00:52',type='colombian',size='GG',price='€3',offer='',discount='',userId=3060,country=ITALY,city='Turin'}
SaleTransaction{uuid='66EF0AAB-6F0B-5411-B77D-856FE4952B91',timestamp='13/04/2022 05:57:05',type='brazilian',size='P',price='€1.30',offer='',discount='',userId=3045,country=ITALY,city='Turin'}
SaleTransaction{uuid='2BFDF7C3-467E-E7C1-B977-33C82F1EFFE5',timestamp='2022年04月15日 07時18分15秒',type='コロンビア',size='大',price='¥800',offer='gft',discount='25%',userId=1037,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='F2816BB0-C1E5-88ED-157F-816F81158B01',timestamp='2022年04月20日 11時55分21秒',type='ブラジル',size='超大',price='¥1000',offer='',discount='30%',userId=1092,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='180EA4B1-2289-4D97-140D-6C589B5C4927',timestamp='2022年04月27日 04時19分57秒',type='イタリア',size='超大',price='¥1000',offer='',discount='',userId=1040,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='F27797A2-CE96-150E-11A4-A85BC4EF93F3',timestamp='2022年04月30日 02時14分11秒',type='ブラジル',size='超大',price='¥1000',offer='',discount='',userId=1044,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='43FC607A-299A-4BEA-C21A-2051C7FD07FD',timestamp='2022年04月21日 05時06分03秒',type='イタリア',size='大',price='¥800',offer='ga',discount='15%',userId=1073,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='738B9557-B7EA-B71E-72B8-A323AD26BDC0',timestamp='2022年04月18日 05時53分13秒',type='イタリア',size='小',price='¥500',offer='',discount='',userId=1072,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='7952CEDD-BB49-314A-B91E-55B5E9F6C406',timestamp='2022年04月22日 05時49分59秒',type='イタリア',size='超大',price='¥1000',offer='',discount='',userId=1040,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='C68DA532-894E-2436-C9AF-51CEAE951197',timestamp='2022年04月09日 05時54分01秒',type='ブラジル',size='小',price='¥500',offer='',discount='',userId=1051,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='A54B3F03-3B6A-68A3-9B57-AF8E50EA5BFF',timestamp='2022年04月22日 03時53分46秒',type='ブラジル',size='中',price='¥600',offer='',discount='',userId=1045,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='BEF23102-B38A-65BF-F01D-4485DD290D67',timestamp='2022年04月29日 09時42分47秒',type='イタリア',size='大',price='¥800',offer='',discount='',userId=1006,country=JAPAN,city='Tokyo'}
SaleTransaction{uuid='10BF34BB-56C3-5ED4-58CA-87F4B6380F46',timestamp='04/05/2022 02:17:29',type='colombian',size='XL',price='CAD$5.50',offer='30%',discount='h&l',userId=3078,country=CANADA,city='Montreal'}
SaleTransaction{uuid='8F8180BE-A29C-3EE9-F802-D4D48E1E30DA',timestamp='04/19/2022 04:56:41',type='brazilian',size='M',price='CAD$3.50',offer='15%',discount='',userId=3084,country=CANADA,city='Montreal'}
SaleTransaction{uuid='EB452602-6AE6-5CFE-68FE-37E7F81BE8D4',timestamp='04/04/2022 12:33:29',type='brazilian',size='XL',price='CAD$5.50',offer='',discount='',userId=3045,country=CANADA,city='Montreal'}
SaleTransaction{uuid='9DD8A810-E7DC-32D9-3364-AC730F506CBC',timestamp='04/04/2022 09:14:44',type='blend',size='M',price='CAD$3.50',offer='30%',discount='',userId=3030,country=CANADA,city='Montreal'}
SaleTransaction{uuid='5500C289-6319-C3F4-15F9-267BF0F15353',timestamp='04/10/2022 02:14:24',type='italian',size='L',price='CAD$4.50',offer='',discount='',userId=3063,country=CANADA,city='Montreal'}
SaleTransaction{uuid='8F98D22E-46A9-F3D3-50F0-46AC376ACEDE',timestamp='04/22/2022 05:04:23',type='colombian',size='XL',price='CAD$5.50',offer='',discount='',userId=3086,country=CANADA,city='Montreal'}
SaleTransaction{uuid='F5A73BE6-9A6A-290D-EA43-E209F22F71B0',timestamp='04/30/2022 02:18:25',type='italian',size='L',price='CAD$4.50',offer='',discount='',userId=3054,country=CANADA,city='Montreal'}
SaleTransaction{uuid='BF3A5EF1-ACCB-C99A-0D2F-62350C21C08B',timestamp='04/22/2022 11:37:43',type='blend',size='XL',price='CAD$5.50',offer='',discount='',userId=3061,country=CANADA,city='Montreal'}
SaleTransaction{uuid='727A297C-45E5-D923-FA62-2D438A34DAAB',timestamp='04/30/2022 09:28:51',type='colombian',size='M',price='CAD$3.50',offer='',discount='',userId=3080,country=CANADA,city='Montreal'}
SaleTransaction{uuid='44DBB3C1-6022-6255-7520-A95B16354F38',timestamp='04/25/2022 09:21:47',type='italian',size='S',price='CAD$2.50',offer='',discount='',userId=3087,country=CANADA,city='Montreal'}
SaleTransaction{uuid='46AD2123-9537-DDA9-89CC-6C0B4D089CCB',timestamp='04/30/2022 06:03:47',type='blend',size='M',price='CAD$3.50',offer='20%',discount='h&l',userId=3066,country=CANADA,city='Montreal'}
SaleTransaction{uuid='A001E10C-E9EF-218E-A83F-81FB9CC0213E',timestamp='04/24/2022 10:02:55',type='italian',size='M',price='CAD$3.50',offer='',discount='gft',userId=3000,country=CANADA,city='Montreal'}
SaleTransaction{uuid='541B570E-5CFA-B911-1C42-3BEDA4417264',timestamp='04/13/2022 07:09:29',type='brazilian',size='M',price='CAD$3.50',offer='',discount='',userId=3095,country=CANADA,city='Montreal'}
SaleTransaction{uuid='DE6595F6-A56F-7DC2-5F00-3F40F3FC1627',timestamp='04/17/2022 02:58:31',type='brazilian',size='XL',price='CAD$5.50',offer='20%',discount='',userId=3047,country=CANADA,city='Montreal'}
SaleTransaction{uuid='AB5B4E7F-C261-2580-7F2D-CE74188DA0A2',timestamp='04/26/2022 05:53:51',type='italian',size='M',price='CAD$3.50',offer='',discount='gft',userId=3081,country=CANADA,city='Montreal'}
SaleTransaction{uuid='7130883B-CA3A-2E61-F01A-036BEAB264C0',timestamp='04/23/2022 04:45:26',type='brazilian',size='XL',price='CAD$5.50',offer='',discount='',userId=3009,country=CANADA,city='Montreal'}
SaleTransaction{uuid='52B47C82-571C-2639-B031-731B224DD968',timestamp='04/29/2022 07:45:53',type='blend',size='M',price='CAD$3.50',offer='',discount='',userId=3099,country=CANADA,city='Montreal'}
SaleTransaction{uuid='D746F43C-D6EE-0C05-CEBF-FF346F720338',timestamp='04/13/2022 06:07:54',type='colombian',size='S',price='CAD$2.50',offer='25%',discount='',userId=3054,country=CANADA,city='Montreal'}
SaleTransaction{uuid='67E48DCD-C169-E803-B3B8-E19DA0221019',timestamp='04/03/2022 01:04:54',type='brazilian',size='M',price='CAD$3.50',offer='',discount='sg',userId=3035,country=CANADA,city='Montreal'}
SaleTransaction{uuid='686D6734-9486-4FA2-D06D-3CF86CCD77C0',timestamp='04/23/2022 05:07:55',type='brazilian',size='L',price='CAD$4.50',offer='',discount='',userId=3047,country=CANADA,city='Montreal'}
SaleTransaction{uuid='A9F8CE9F-495C-13BE-C58B-C4A8618F6EE0',timestamp='04/16/2022 02:29:56',type='colombian',size='S',price='CAD$2.50',offer='',discount='',userId=3082,country=CANADA,city='Montreal'}
SaleTransaction{uuid='FAD9A536-3A58-F9FF-8E41-C292FEF78192',timestamp='04/19/2022 03:09:19',type='colombian',size='M',price='CAD$3.50',offer='20%',discount='',userId=3093,country=CANADA,city='Montreal'}
SaleTransaction{uuid='7994A56F-DC7C-A726-A9A4-8BAE0488566D',timestamp='04/25/2022 12:17:48',type='colombian',size='XL',price='CAD$5.50',offer='',discount='gft',userId=3034,country=CANADA,city='Montreal'}
SaleTransaction{uuid='58AF6EE8-240C-581C-4487-BFCDB8E176CD',timestamp='04/06/2022 02:05:20',type='italian',size='L',price='CAD$4.50',offer='',discount='',userId=3017,country=CANADA,city='Montreal'}
SaleTransaction{uuid='81D20229-1405-89D5-2D8B-B512DD5D6B69',timestamp='04/23/2022 03:44:22',type='brazilian',size='M',price='CAD$3.50',offer='',discount='h&l',userId=3050,country=CANADA,city='Montreal'}
SaleTransaction{uuid='37230C6A-0B85-17DB-4505-20A99852AEB0',timestamp='04/28/2022 06:00:17',type='blend',size='XL',price='CAD$5.50',offer='',discount='sg',userId=3050,country=CANADA,city='Montreal'}
SaleTransaction{uuid='10592E33-C52C-32A9-6B4B-289B6E084CE8',timestamp='04/11/2022 04:53:57',type='italian',size='L',price='CAD$4.50',offer='',discount='',userId=3079,country=CANADA,city='Montreal'}
SaleTransaction{uuid='B2A25197-E580-23F8-1AE4-E70AC3EDE9EE',timestamp='04/27/2022 02:49:09',type='italian',size='S',price='CAD$2.50',offer='',discount='',userId=3023,country=CANADA,city='Montreal'}
SaleTransaction{uuid='B2A380D1-BA2C-D0E5-970B-0C7C2C3204BC',timestamp='04/25/2022 09:51:49',type='colombian',size='S',price='CAD$2.50',offer='',discount='',userId=3007,country=CANADA,city='Montreal'}
SaleTransaction{uuid='FB593632-EA70-11A3-8B41-69A5EE18A365',timestamp='04/24/2022 04:25:17',type='colombian',size='XL',price='CAD$5.50',offer='',discount='',userId=3096,country=CANADA,city='Montreal'}
SaleTransaction{uuid='03E62B94-68D3-2554-DBB5-9416132E0044',timestamp='04/06/2022 05:31:56',type='colombian',size='M',price='CAD$3.50',offer='15%',discount='',userId=3025,country=CANADA,city='Montreal'}
SaleTransaction{uuid='73EE1417-5714-9096-B3E6-AAA7C6BDE9E7',timestamp='04/13/2022 05:50:54',type='colombian',size='S',price='CAD$2.50',offer='',discount='gft',userId=3001,country=CANADA,city='Montreal'}
SaleTransaction{uuid='9CC2430C-585A-6B7E-7411-1DA006B072C6',timestamp='04/21/2022 05:30:39',type='italian',size='S',price='CAD$2.50',offer='',discount='',userId=3047,country=CANADA,city='Montreal'}
SaleTransaction{uuid='EC41BADE-D6F0-DB31-3C8D-5BFB1B0CF8BB',timestamp='04/19/2022 01:00:17',type='blend',size='XL',price='CAD$5.50',offer='',discount='gft',userId=3082,country=CANADA,city='Montreal'}
SaleTransaction{uuid='BECF15B6-DB70-53CD-E51E-8DE58845B48C',timestamp='04/30/2022 07:28:51',type='colombian',size='M',price='CAD$3.50',offer='',discount='ga',userId=3077,country=CANADA,city='Montreal'}
SaleTransaction{uuid='0A48BF71-2C1B-F53B-FA8B-D82FA26BCEFE',timestamp='04/15/2022 02:04:28',type='italian',size='L',price='CAD$4.50',offer='15%',discount='',userId=3032,country=CANADA,city='Montreal'}
SaleTransaction{uuid='790461FD-4244-8BD8-959A-90ED050F6621',timestamp='04/04/2022 09:29:15',type='italian',size='S',price='CAD$2.50',offer='',discount='ga',userId=3033,country=CANADA,city='Montreal'}
SaleTransaction{uuid='804B2FEA-B6FF-7D10-1496-436F087F8162',timestamp='04/17/2022 04:59:41',type='colombian',size='L',price='CAD$4.50',offer='',discount='',userId=3014,country=CANADA,city='Montreal'}
SaleTransaction{uuid='B6B9607B-856D-F258-26B3-FF247DACFB0F',timestamp='04/21/2022 03:27:44',type='colombian',size='S',price='CAD$2.50',offer='',discount='sg',userId=3080,country=CANADA,city='Montreal'}
SaleTransaction{uuid='80A093B0-F2D7-8B6C-FEE2-9D5E68A5D32E',timestamp='04/13/2022 02:36:21',type='brazilian',size='L',price='CAD$4.50',offer='',discount='',userId=3092,country=CANADA,city='Montreal'}
SaleTransaction{uuid='B985ACAF-333B-4F2D-ABE0-5262AD4F433B',timestamp='04/10/2022 05:40:14',type='blend',size='M',price='CAD$3.50',offer='',discount='gft',userId=3046,country=CANADA,city='Montreal'}
SaleTransaction{uuid='64193246-9872-5A57-BA77-C30ADE71F4CE',timestamp='04/10/2022 03:11:04',type='colombian',size='S',price='CAD$2.50',offer='30%',discount='',userId=3049,country=CANADA,city='Montreal'}
SaleTransaction{uuid='86000C26-8855-1C3A-E5A3-439E05522558',timestamp='04/13/2022 01:40:31',type='colombian',size='S',price='CAD$2.50',offer='15%',discount='ga',userId=3063,country=CANADA,city='Montreal'}
SaleTransaction{uuid='B54C1E4E-469B-BE31-B819-F13C81144EEB',timestamp='04/05/2022 09:35:30',type='brazilian',size='L',price='CAD$4.50',offer='25%',discount='',userId=3099,country=CANADA,city='Montreal'}
SaleTransaction{uuid='352E1BF8-0E5C-5D14-A6AE-AAA07D176B1F',timestamp='04/19/2022 02:55:36',type='brazilian',size='S',price='CAD$2.50',offer='',discount='gft',userId=3052,country=CANADA,city='Montreal'}
SaleTransaction{uuid='E18AC159-DAAD-D8D1-9D5E-ECD451924205',timestamp='04/05/2022 04:53:32',type='blend',size='M',price='CAD$3.50',offer='30%',discount='',userId=3011,country=CANADA,city='Montreal'}
SaleTransaction{uuid='B3129485-1114-D2C4-0C22-047E8DBF89EB',timestamp='04/01/2022 03:27:59',type='colombian',size='S',price='CAD$2.50',offer='20%',discount='',userId=3050,country=CANADA,city='Montreal'}
SaleTransaction{uuid='0B587222-C128-BC3A-26D9-4C4CAAC9A17B',timestamp='04/05/2022 03:39:41',type='italian',size='L',price='CAD$4.50',offer='',discount='',userId=3027,country=CANADA,city='Montreal'}
SaleTransaction{uuid='2722BDC3-BC38-7931-EEE2-64FED394BDE7',timestamp='04/06/2022 11:19:42',type='colombian',size='M',price='CAD$3.50',offer='',discount='',userId=3050,country=CANADA,city='Montreal'}
SaleTransaction{uuid='748F5B50-E11A-5CF6-4628-7D089ECB5C94',timestamp='04/02/2022 01:33:35',type='brazilian',size='L',price='CAD$4.50',offer='',discount='',userId=3054,country=CANADA,city='Montreal'}
SaleTransaction{uuid='A7100994-4212-353B-1988-DA07F1B65CE3',timestamp='04/27/2022 07:17:07',type='italian',size='L',price='CAD$4.50',offer='',discount='sg',userId=3012,country=CANADA,city='Montreal'}
SaleTransaction{uuid='D9D58BBC-666E-E8DE-143C-EEF5AA97B36E',timestamp='04/13/2022 06:15:04',type='brazilian',size='L',price='CAD$4.50',offer='20%',discount='',userId=3002,country=CANADA,city='Montreal'}
SaleTransaction{uuid='D517C1BD-3CAD-4EF2-FC70-D2ECD8426BF2',timestamp='04/04/2022 05:01:21',type='colombian',size='L',price='CAD$4.50',offer='30%',discount='',userId=3057,country=CANADA,city='Montreal'}
SaleTransaction{uuid='47309764-954B-C409-8ECD-6272395F7CBF',timestamp='04/11/2022 04:12:19',type='blend',size='L',price='CAD$4.50',offer='30%',discount='sg',userId=3085,country=CANADA,city='Montreal'}
SaleTransaction{uuid='E283C703-83E1-395A-41C7-C50BB244D7BB',timestamp='04/28/2022 01:11:11',type='italian',size='XL',price='CAD$5.50',offer='',discount='sg',userId=3079,country=CANADA,city='Montreal'}
SaleTransaction{uuid='CE414645-1166-28DF-B93C-514B4724E1BE',timestamp='04/23/2022 09:13:04',type='blend',size='XL',price='CAD$5.50',offer='',discount='',userId=3091,country=CANADA,city='Montreal'}
SaleTransaction{uuid='6A39828B-EBB8-3257-A7EA-2F6E1E275C85',timestamp='04/29/2022 04:38:36',type='colombian',size='XL',price='CAD$5.50',offer='',discount='',userId=3008,country=CANADA,city='Montreal'}
